"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_30250",10.4667776112745,23.8390545314915,10.9129722579775,35.537763680081,7.59954437307251,94.8101345194004
"PITA_26853",3.81661504057523,2.01052267133061,2.12196682794006,5.71142630572731,14.1134395499918,7.29954133025472
"PITA_32992",19.0830752028762,39.8274967273111,22.2301286736578,40.6145870629498,30.39817749229,32.3864707296359
"PITA_27804",27.1210977883301,14.2651370489648,51.43243406769,63.3696347254506,60.6976596031116,24.2479016602714
"PITA_08624",2.94920253135359,5.64861131469076,2.72824306449436,2.35709657061762,1.48043072202711,3.85952759990479
"PITA_04953",8.73195259283122,11.105744279731,9.29623562716598,10.3349618865542,9.86953814684742,11.6624855736254
"PITA_34911",2.08179002213195,1.43608762237901,2.9303351433458,0.9065756040837,1.57912610349559,1.84586102604142
"PITA_39156",14.8616676579975,13.8821803496637,14.7527217561547,15.8650730714647,9.27736585803657,14.4312771126875
"PITA_17047",2.71789252889449,0.67017422377687,3.5366113799001,5.34879606409383,2.86216606258575,0.587319417376816
"PITA_32700",5.14664755471509,7.08469893706976,7.0732227598002,6.61800190981101,5.42824598076608,4.27904146945966
"PITA_15724",28.6246128043143,34.1788854126203,27.4845227237951,25.2934593539352,20.9234208713165,27.0166931993336
"PITA_08753",12.4329126321769,5.84008966434129,5.96171632611731,16.3183608735066,6.5138951769193,6.54441636505596
"PITA_11745",1.44568751536941,1.43608762237901,2.12196682794006,0.45328780204185,0.986953814684742,1.34244438257558
"PITA_04475",15.3242876629157,9.66965665735198,16.9757346235205,22.2111023000506,29.4112236776053,5.78929139985719
"PITA_48167",7.98019508483913,20.8711401119082,17.9861950177777,16.8623062359568,9.67214738391047,16.2771381387289
"PITA_15879",17.5217326862772,21.9242710349862,16.6725965052433,22.1204447396423,15.6925656534874,28.4430403558201
"PITA_29842",12.9533601377099,14.7438329230911,11.0140182974032,17.2249364775903,16.2847379422982,24.2479016602714
"PITA_44551",0.809585008606868,1.1488700979032,0.70732227598002,1.72249364775903,3.35564296992812,3.188305408617
"PITA_25145",1.2143775129103,0.382956699301068,1.91987474908863,2.99169949347621,0.690867670279319,2.34927766950727
"PITA_11578",25.9067202754198,28.2430565734538,39.2058632971783,40.8865597441749,43.2285770831917,29.1142625471079
"PITA_38645",19.0830752028762,16.9458339440723,15.7631821504119,17.7688818400405,18.0612548087308,15.6898187213521
"PITA_07941",1.15655001229553,2.68069689510748,0,1.8131512081674,2.17129839230643,4.44684701728161
